Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
Frame 1,153.968,153.888,153.212,153.391,153.670,153.411,153.112,152.494,151.833,151.111,150.668,150.265,148.767,144.957,134.354
,154.226,153.968,154.047,153.988,153.650,153.391,153.092,152.693,151.974,151.673,150.889,150.164,149.031,146.090,137.498
,154.107,154.206,154.087,153.968,153.829,153.431,153.550,153.272,152.753,152.154,151.573,150.789,149.476,147.157,141.941
,153.888,153.988,154.146,153.809,153.531,153.331,153.550,152.594,152.014,151.873,151.573,151.292,150.245,148.197,144.067
,154.206,154.206,154.087,153.809,153.749,153.809,153.531,152.953,152.693,152.134,151.933,151.573,150.386,148.645,145.844
,154.027,154.027,154.127,153.908,153.749,153.531,153.192,152.614,152.494,152.234,151.813,151.593,150.708,148.828,146.214
,154.107,154.107,153.888,153.769,153.849,153.630,153.292,152.933,152.434,152.234,152.034,151.512,150.789,149.335,146.911
,154.047,153.968,153.988,153.729,153.729,153.072,152.953,152.594,152.534,152.114,151.693,151.292,150.608,149.294,146.665
,154.087,153.968,153.888,153.570,153.451,152.973,152.733,152.614,152.234,151.953,151.532,151.292,150.668,149.456,146.952
,154.127,153.829,153.630,153.451,153.112,152.634,152.514,152.394,152.114,151.613,151.392,150.930,150.466,149.436,146.686
,153.988,153.829,153.411,153.072,152.953,152.733,152.614,152.494,152.214,151.933,151.613,151.271,150.749,149.132,146.501
,154.008,153.610,153.312,153.053,152.713,152.394,152.514,152.474,152.194,151.913,151.813,150.950,150.325,148.929,145.782
,153.988,153.590,153.511,153.172,152.973,152.654,152.434,152.354,152.094,152.194,151.913,151.412,150.487,148.706,145.514
,153.670,153.391,153.192,152.873,152.793,152.574,152.494,152.334,152.154,152.334,151.974,151.191,150.164,148.279,143.922
,153.590,153.431,153.272,153.013,152.993,152.673,152.294,152.214,152.034,151.753,151.553,150.849,149.962,147.892,142.777,

Frame 2,153.809,153.809,153.531,153.411,153.331,153.331,153.312,152.614,151.613,151.211,150.829,150.345,148.889,144.998,134.376
,154.087,154.146,153.988,153.829,153.630,153.511,153.272,152.873,151.913,151.633,151.372,150.547,149.112,146.337,137.541
,154.127,154.067,154.146,153.888,153.869,153.650,153.531,153.232,152.733,152.214,151.613,151.010,149.578,147.238,142.088
,154.087,154.087,154.087,154.087,153.650,153.351,153.491,152.753,152.434,151.693,151.512,151.372,150.164,148.401,144.378
,154.127,154.127,154.127,153.908,153.809,153.749,153.729,153.013,152.773,152.274,152.034,151.532,150.366,148.665,145.535
,154.186,154.186,153.968,154.107,153.670,153.570,153.252,152.673,152.574,152.394,151.833,151.050,150.446,148.970,146.255
,154.186,154.127,154.047,154.027,153.948,153.710,153.491,152.833,152.594,152.374,151.974,151.432,150.688,149.335,147.013
,154.087,154.087,154.087,153.869,153.869,153.491,153.033,152.733,152.594,152.154,151.633,151.191,150.547,149.355,146.788
,154.186,153.968,153.948,153.869,153.351,153.013,152.893,152.614,152.474,151.813,151.492,151.271,150.567,149.213,147.013
,154.027,153.968,153.531,153.511,153.013,152.673,152.554,152.654,152.434,151.873,151.532,151.231,150.426,149.213,146.768
,153.888,153.888,153.351,153.132,152.913,152.673,152.594,152.574,152.214,151.994,151.793,151.372,150.608,149.051,146.604
,153.888,153.590,153.451,153.232,153.013,152.594,152.813,152.673,152.314,151.873,151.673,150.910,150.245,149.051,146.008
,153.968,153.471,153.531,153.331,152.913,152.933,152.654,152.514,152.394,152.194,151.893,151.432,150.426,148.665,145.370
,153.590,153.272,153.331,153.033,152.693,152.933,152.234,152.134,152.034,152.374,152.014,151.211,150.285,148.218,144.067
,153.511,153.531,153.172,152.953,152.813,152.693,152.394,151.953,151.893,151.733,151.713,150.849,149.861,148.075,142.986,

Frame 3,153.988,153.650,153.710,153.491,153.371,153.431,153.511,152.773,151.853,151.472,150.688,149.861,148.909,145.081,134.571
,154.186,153.829,154.087,153.749,153.610,153.511,153.411,153.292,152.174,151.492,151.231,150.366,148.990,146.275,137.327
,154.087,154.166,153.888,153.888,153.729,153.531,153.550,153.331,152.773,152.314,151.573,151.171,149.456,147.136,142.046
,154.087,154.087,153.908,153.829,153.729,153.550,153.471,153.331,152.554,151.853,151.653,151.412,150.164,148.319,144.419
